8,8,9,8,3,4,1,3,4,1,2,3,6,3,3,Chief Financial Officer
9,7,7,7,5,1,5,4,6,3,1,3,4,3,5,Chief Financial Officer
9,9,9,7,1,1,2,5,4,3,2,4,6,6,1,Chief Financial Officer
9,9,7,9,4,4,3,6,4,3,4,2,1,5,2,Chief Financial Officer
7,9,7,7,6,3,6,6,1,5,2,1,2,4,1,Chief Financial Officer
8,9,7,8,3,4,6,2,1,6,6,6,1,4,1,Chief Financial Officer
7,7,9,7,6,6,3,1,5,1,6,6,5,5,5,Chief Financial Officer
8,8,7,8,1,5,1,3,5,3,6,4,1,2,5,Chief Financial Officer
7,8,7,7,2,5,2,6,2,6,2,1,2,2,4,Chief Financial Officer
8,9,9,9,3,6,5,1,5,1,6,5,3,1,6,Chief Financial Officer
9,8,8,9,3,3,3,6,2,5,5,4,6,3,1,Chief Financial Officer
7,9,7,7,5,4,5,3,3,1,2,5,1,6,1,Chief Financial Officer
9,8,7,7,2,6,6,2,4,4,4,4,2,6,6,Chief Financial Officer
9,8,8,9,3,5,4,4,3,4,1,5,3,3,2,Chief Financial Officer
8,8,8,8,4,5,3,5,4,6,2,6,3,4,6,Chief Financial Officer
8,7,9,8,4,1,5,3,5,4,4,6,1,4,1,Chief Financial Officer
7,8,7,7,4,4,1,5,3,5,5,2,4,6,3,Chief Financial Officer
9,7,7,8,1,6,1,1,3,5,1,2,5,2,4,Chief Financial Officer
9,9,7,8,6,5,6,1,2,2,4,6,2,5,1,Chief Financial Officer
9,7,9,7,6,2,6,5,3,6,1,3,4,4,4,Chief Financial Officer
7,9,7,7,1,2,6,3,6,2,3,2,4,4,1,Chief Financial Officer
8,8,9,9,3,2,3,3,5,2,4,1,5,4,1,Chief Financial Officer
8,7,8,7,2,3,6,3,6,4,4,4,5,1,1,Chief Financial Officer
9,7,7,9,2,2,6,3,2,5,2,6,6,4,3,Chief Financial Officer
7,8,9,9,1,2,2,1,5,1,6,2,6,6,6,Chief Financial Officer
8,8,7,9,6,3,4,5,4,1,3,3,4,1,5,Chief Financial Officer
9,8,9,7,4,3,4,2,3,5,1,3,1,4,4,Chief Financial Officer
8,7,8,9,1,5,5,5,2,4,2,5,4,6,3,Chief Financial Officer
7,9,9,8,3,5,4,1,1,2,3,5,4,3,5,Chief Financial Officer
8,8,8,8,4,3,6,5,4,2,3,3,3,4,1,Chief Financial Officer
8,7,8,9,3,4,5,1,5,4,4,3,4,2,5,Chief Financial Officer
8,7,9,8,6,3,6,4,1,4,4,2,4,1,1,Chief Financial Officer
9,8,9,8,5,1,6,1,3,3,4,1,3,5,6,Chief Financial Officer
7,7,9,8,4,5,4,1,5,4,3,2,5,5,4,Chief Financial Officer
8,9,8,9,4,5,1,4,1,4,2,1,5,4,2,Chief Financial Officer
8,7,9,8,2,3,3,5,3,5,5,6,2,2,1,Chief Financial Officer
8,9,7,7,5,4,6,6,2,3,4,5,4,3,2,Chief Financial Officer
9,9,7,7,1,6,1,2,6,6,1,5,6,5,5,Chief Financial Officer
8,9,8,9,3,2,6,2,5,6,3,5,2,1,4,Chief Financial Officer
7,7,9,8,6,2,3,4,5,6,3,5,5,6,6,Chief Financial Officer
7,7,7,8,6,2,3,6,1,5,2,5,2,1,6,Chief Financial Officer
8,9,8,9,5,4,4,2,1,4,2,4,1,4,1,Chief Financial Officer
8,7,7,8,1,5,1,5,3,5,6,1,2,4,2,Chief Financial Officer
8,9,9,8,4,1,2,2,5,6,2,6,4,3,6,Chief Financial Officer
9,7,8,9,4,2,3,3,4,2,3,4,1,1,4,Chief Financial Officer
7,9,8,9,3,1,6,5,3,4,1,5,4,2,4,Chief Financial Officer
9,7,8,8,3,5,4,3,6,4,2,3,2,3,6,Chief Financial Officer
7,7,9,8,5,6,5,3,3,1,1,1,1,4,5,Chief Financial Officer
9,9,9,8,6,6,5,1,5,5,2,5,4,5,5,Chief Financial Officer
7,8,7,8,1,6,4,6,4,5,5,1,5,2,5,Chief Financial Officer
8,8,7,9,6,5,4,1,4,1,1,5,4,3,1,Chief Financial Officer
8,8,8,8,5,1,5,1,6,4,5,5,3,4,4,Chief Financial Officer
8,7,9,9,1,3,5,5,1,1,1,3,3,5,6,Chief Financial Officer
9,8,9,8,2,3,2,5,1,3,4,3,6,1,4,Chief Financial Officer
7,7,8,8,5,4,1,3,6,2,4,6,1,2,1,Chief Financial Officer
8,7,8,8,4,2,3,4,5,4,5,5,3,3,6,Chief Financial Officer
8,7,8,7,4,5,6,6,5,2,5,2,1,2,3,Chief Financial Officer
9,9,7,8,1,2,1,1,4,1,5,1,5,4,1,Chief Financial Officer
8,7,7,8,2,4,3,4,1,4,1,4,3,6,6,Chief Financial Officer
8,8,9,8,4,4,3,2,3,1,1,3,5,1,2,Chief Financial Officer
8,7,9,9,5,4,2,4,4,3,2,6,4,2,3,Chief Financial Officer
9,9,8,9,4,2,3,6,5,4,5,3,4,3,1,Chief Financial Officer
9,7,8,7,2,1,6,1,4,1,4,4,5,1,6,Chief Financial Officer
7,7,7,8,2,1,6,4,2,1,4,1,4,6,1,Chief Financial Officer
8,8,8,7,1,4,5,3,6,3,2,5,2,5,2,Chief Financial Officer
8,8,8,8,6,5,4,5,3,4,5,2,6,5,1,Chief Financial Officer
7,7,8,8,6,1,6,3,2,1,2,6,1,3,1,Chief Financial Officer
9,9,7,8,1,5,2,5,6,3,4,5,1,6,2,Chief Financial Officer
7,7,9,7,6,2,3,2,5,1,4,5,2,2,2,Chief Financial Officer
9,7,8,8,1,1,3,4,2,2,6,3,4,5,3,Chief Financial Officer
7,9,7,7,3,2,4,6,3,3,1,3,4,5,4,Chief Financial Officer
8,9,8,9,3,4,1,1,2,6,5,5,5,5,4,Chief Financial Officer
7,8,8,9,6,1,3,1,1,4,2,6,4,2,3,Chief Financial Officer
7,7,8,7,2,5,6,3,5,1,4,2,2,5,3,Chief Financial Officer
7,9,7,8,6,1,2,2,3,6,3,5,3,2,1,Chief Financial Officer
9,8,8,8,6,5,4,1,4,2,1,3,6,2,4,Chief Financial Officer
8,9,7,8,2,1,1,6,4,5,3,3,3,4,5,Chief Financial Officer
7,7,7,7,1,6,5,4,6,5,3,2,3,2,6,Chief Financial Officer
9,7,7,8,3,6,6,3,3,6,2,4,2,1,6,Chief Financial Officer
8,8,7,8,5,1,4,6,2,6,1,6,6,3,5,Chief Financial Officer
8,9,9,7,4,4,3,4,4,6,4,3,5,6,2,Chief Financial Officer
8,9,9,8,5,1,5,1,3,3,2,5,2,5,3,Chief Financial Officer
9,8,9,9,3,3,1,3,3,2,3,5,3,2,5,Chief Financial Officer
8,7,8,9,3,1,6,6,6,2,4,1,5,2,4,Chief Financial Officer
8,9,9,8,5,3,4,2,2,1,5,3,4,2,6,Chief Financial Officer
8,8,7,7,6,4,6,2,4,6,5,2,5,5,4,Chief Financial Officer
7,8,8,7,1,5,4,4,3,6,3,5,1,1,3,Chief Financial Officer
9,9,8,8,2,5,3,5,5,5,1,2,2,1,2,Chief Financial Officer
7,7,9,8,4,4,4,4,1,6,5,4,5,1,4,Chief Financial Officer
9,8,8,7,3,4,5,4,5,5,3,2,1,3,6,Chief Financial Officer
8,9,7,9,6,5,6,4,3,4,4,1,2,2,2,Chief Financial Officer
7,7,7,9,2,4,2,1,2,5,1,3,3,5,5,Chief Financial Officer
7,9,8,8,5,1,6,1,3,3,5,4,3,2,3,Chief Financial Officer
8,9,7,7,5,1,6,6,5,1,2,1,2,3,2,Chief Financial Officer
7,8,9,9,5,2,5,4,1,4,4,6,6,3,1,Chief Financial Officer
7,7,7,9,2,3,4,3,1,4,2,5,5,3,3,Chief Financial Officer
9,9,8,9,3,5,4,4,5,3,2,4,4,3,5,Chief Financial Officer
9,9,8,7,2,6,4,3,1,5,2,1,1,4,2,Chief Financial Officer
8,8,8,9,2,6,5,6,3,4,3,2,4,3,6,Chief Financial Officer
8,8,7,8,5,5,2,2,1,6,6,6,2,5,1,Chief Financial Officer
8,9,8,7,1,4,1,3,1,4,3,5,2,2,5,Chief Financial Officer
8,8,8,7,6,5,2,1,2,3,5,4,6,1,2,Chief Financial Officer
8,9,9,9,3,4,4,3,4,4,6,4,2,5,3,Chief Financial Officer
7,9,7,7,2,2,3,2,6,5,4,6,4,5,2,Chief Financial Officer
7,7,7,8,2,2,6,3,6,1,6,3,5,4,5,Chief Financial Officer
9,8,7,9,6,6,4,2,6,5,5,6,1,3,4,Chief Financial Officer
7,8,8,8,2,4,6,4,6,3,3,2,1,2,5,Chief Financial Officer
7,9,7,9,3,1,6,4,4,6,2,1,5,2,3,Chief Financial Officer
7,9,8,8,2,6,6,3,4,1,5,2,6,3,2,Chief Financial Officer
9,7,7,9,2,3,3,1,2,4,2,1,5,4,3,Chief Financial Officer
7,8,9,9,6,4,5,1,4,1,2,4,1,1,1,Chief Financial Officer
7,8,8,7,2,3,1,6,1,2,3,4,3,1,6,Chief Financial Officer
8,7,7,7,5,5,3,3,6,1,3,1,1,5,3,Chief Financial Officer
8,9,8,8,3,5,5,6,6,2,3,4,6,4,6,Chief Financial Officer
8,9,8,7,3,1,2,5,5,3,2,1,5,6,6,Chief Financial Officer
7,8,7,7,5,2,6,2,1,2,1,1,6,4,4,Chief Financial Officer
8,7,9,8,1,2,2,1,1,5,3,6,1,1,2,Chief Financial Officer
8,8,7,8,6,5,4,3,4,1,6,2,2,3,2,Chief Financial Officer
8,7,7,9,1,6,1,4,5,5,4,1,1,4,1,Chief Financial Officer
8,8,8,8,4,3,5,2,5,3,5,6,5,6,5,Chief Financial Officer
7,9,7,7,1,2,5,2,1,3,2,6,1,6,4,Chief Financial Officer
7,9,8,9,1,3,5,1,3,2,2,3,5,3,6,Chief Financial Officer
7,7,7,9,2,3,4,6,6,1,3,1,4,2,3,Chief Financial Officer
7,7,7,7,5,1,6,6,1,4,1,1,2,3,6,Chief Financial Officer
7,9,8,8,3,2,2,2,6,1,2,2,2,2,2,Chief Financial Officer
9,8,9,7,6,2,6,3,4,3,2,1,4,1,5,Chief Financial Officer
8,9,9,9,3,6,1,4,4,3,1,6,3,1,2,Chief Financial Officer
8,9,9,8,5,3,2,4,3,2,1,1,4,6,4,Chief Financial Officer
9,9,7,8,1,6,2,3,4,2,1,6,1,4,1,Chief Financial Officer
9,7,7,9,6,1,6,4,6,4,1,6,5,1,2,Chief Financial Officer
9,7,7,8,5,5,3,1,1,1,4,4,1,3,6,Chief Financial Officer
8,8,9,8,5,2,6,6,1,5,4,4,1,6,1,Chief Financial Officer
9,9,7,7,6,6,1,4,1,3,3,1,2,3,2,Chief Financial Officer
8,9,9,9,2,3,1,6,6,2,2,1,5,5,4,Chief Financial Officer
7,7,9,9,3,5,4,4,3,4,4,2,4,3,6,Chief Financial Officer
7,7,9,8,4,2,4,3,3,1,6,2,6,2,6,Chief Financial Officer
8,9,7,7,4,2,2,5,1,4,5,6,6,1,2,Chief Financial Officer
7,8,7,7,1,4,2,3,1,2,3,2,4,2,2,Chief Financial Officer
9,7,7,9,2,3,1,2,3,3,5,1,6,5,3,Chief Financial Officer
9,7,7,9,3,1,4,5,4,1,3,2,5,4,5,Chief Financial Officer
9,7,9,8,5,1,2,4,4,5,5,4,6,4,3,Chief Financial Officer
8,7,9,8,6,2,6,6,5,3,1,2,5,1,1,Chief Financial Officer
9,8,9,8,2,6,6,6,4,2,5,3,1,5,6,Chief Financial Officer
7,7,8,8,4,6,4,1,2,1,4,1,6,6,1,Chief Financial Officer
8,8,9,8,5,1,3,5,6,4,6,1,1,2,4,Chief Financial Officer
8,7,9,8,2,2,4,1,4,5,1,1,5,4,4,Chief Financial Officer
8,8,9,8,6,2,4,6,5,2,5,4,6,5,4,Chief Financial Officer
7,8,7,8,5,3,1,5,6,1,5,4,1,4,5,Chief Financial Officer
8,7,7,7,6,6,1,5,3,5,6,2,3,1,1,Chief Financial Officer
8,7,8,7,5,2,3,2,2,6,3,4,4,2,3,Chief Financial Officer
9,9,7,8,6,6,1,3,3,4,1,1,6,2,4,Chief Financial Officer
8,7,9,8,3,1,4,3,1,2,6,3,2,5,1,Chief Financial Officer
9,9,7,7,2,5,5,2,2,1,5,1,1,5,1,Chief Financial Officer
8,8,9,9,3,1,6,6,1,5,1,6,2,5,1,Chief Financial Officer
7,8,7,9,4,3,2,3,4,1,1,6,5,3,3,Chief Financial Officer
8,8,7,9,5,4,5,4,5,5,5,4,1,6,2,Chief Financial Officer
8,9,7,9,1,1,2,1,5,6,1,1,4,2,1,Chief Financial Officer
7,7,8,7,4,1,2,3,4,4,4,3,4,5,1,Chief Financial Officer
8,7,9,7,1,6,5,5,2,3,5,1,6,2,4,Chief Financial Officer
9,9,9,9,4,1,4,4,5,6,5,2,6,6,3,Chief Financial Officer
7,9,9,7,2,6,2,1,1,4,6,3,2,6,4,Chief Financial Officer
9,9,9,7,1,3,5,3,4,2,6,2,1,1,1,Chief Financial Officer
8,8,8,8,3,6,5,6,3,1,4,6,1,5,3,Chief Financial Officer
8,8,9,7,2,6,4,1,4,5,5,1,3,3,2,Chief Financial Officer
8,7,8,9,6,5,3,6,1,3,3,5,2,4,6,Chief Financial Officer
9,9,8,7,3,4,2,6,6,2,4,5,5,5,2,Chief Financial Officer
9,9,7,7,3,5,6,2,2,5,1,4,4,6,3,Chief Financial Officer
8,7,7,7,4,6,2,1,1,3,3,2,2,4,2,Chief Financial Officer
7,7,7,7,2,1,1,5,3,2,1,1,2,5,5,Chief Financial Officer
7,7,9,8,5,4,5,3,4,3,2,4,2,2,1,Chief Financial Officer
8,9,8,7,2,6,1,4,3,4,5,6,2,1,6,Chief Financial Officer
9,7,7,8,6,2,1,3,1,1,2,6,3,4,2,Chief Financial Officer
9,9,9,7,5,1,4,3,6,2,3,2,3,4,3,Chief Financial Officer
7,8,9,8,4,1,3,5,4,5,6,5,6,4,2,Chief Financial Officer
7,8,8,9,5,6,2,1,1,6,1,5,3,3,5,Chief Financial Officer
9,8,7,9,6,6,4,4,5,2,3,5,4,4,5,Chief Financial Officer
9,7,8,7,2,4,2,1,6,1,5,5,6,2,3,Chief Financial Officer
7,7,7,8,3,4,5,4,3,2,4,1,4,5,3,Chief Financial Officer
7,9,8,9,5,4,5,4,3,3,6,3,6,5,4,Chief Financial Officer
9,8,9,8,5,2,3,1,1,5,3,5,2,4,3,Chief Financial Officer
8,8,9,9,1,4,1,4,2,2,4,1,2,2,4,Chief Financial Officer
8,9,8,7,5,4,3,2,5,1,5,1,6,4,3,Chief Financial Officer
7,7,9,8,2,1,2,5,6,5,5,1,4,2,4,Chief Financial Officer
7,9,7,7,2,5,2,2,5,6,3,4,3,5,1,Chief Financial Officer
8,7,8,9,4,2,3,4,1,1,1,6,1,3,4,Chief Financial Officer
8,7,7,7,6,3,6,2,1,6,4,2,4,2,4,Chief Financial Officer
9,8,9,9,2,1,4,2,1,4,5,5,3,5,4,Chief Financial Officer
9,7,9,7,4,1,6,5,3,4,6,6,3,2,3,Chief Financial Officer
7,8,9,7,6,2,2,6,4,6,1,2,1,3,4,Chief Financial Officer
8,8,8,7,3,1,2,5,4,2,4,2,5,1,4,Chief Financial Officer
7,9,8,7,6,3,3,1,6,2,6,1,5,6,2,Chief Financial Officer
8,7,8,9,3,3,6,1,4,2,4,1,1,3,2,Chief Financial Officer
9,9,7,9,2,5,1,3,6,3,6,1,4,1,3,Chief Financial Officer
7,7,9,9,1,2,2,4,5,5,6,1,2,2,3,Chief Financial Officer
9,7,8,7,5,4,6,3,6,6,4,5,6,5,4,Chief Financial Officer
8,9,8,8,6,2,4,3,3,2,5,3,3,2,3,Chief Financial Officer
8,8,9,7,6,3,1,6,2,4,1,1,1,5,6,Chief Financial Officer
9,9,7,9,3,5,5,5,6,3,3,4,3,3,1,Chief Financial Officer
9,8,7,7,4,6,4,3,2,5,5,6,1,1,4,Chief Financial Officer
9,7,8,9,2,6,5,4,1,4,6,6,5,1,4,Chief Financial Officer
7,9,8,8,4,1,3,6,6,3,3,5,5,3,6,Chief Financial Officer
7,8,8,7,5,5,4,3,3,4,3,5,5,6,6,Chief Financial Officer
9,8,8,9,6,1,1,2,1,6,5,1,3,6,6,Chief Financial Officer
8,7,8,7,3,3,4,6,4,1,3,1,3,6,3,Chief Financial Officer
9,7,9,7,1,4,4,4,1,5,6,4,3,6,1,Chief Financial Officer
8,8,9,8,3,2,4,4,6,1,1,4,4,1,2,Chief Financial Officer
8,7,8,8,1,5,1,4,4,2,4,2,6,1,6,Chief Financial Officer
8,8,8,7,2,5,1,4,1,5,2,1,2,5,1,Chief Financial Officer
8,9,7,7,4,2,4,5,4,3,2,6,5,5,3,Chief Financial Officer
9,9,7,8,1,1,3,4,3,3,2,6,2,3,6,Chief Financial Officer
7,8,7,7,3,1,4,6,2,6,2,6,6,2,4,Chief Financial Officer
9,7,9,7,4,3,2,4,6,2,2,1,1,6,6,Chief Financial Officer
8,9,7,9,4,2,2,5,2,1,5,6,3,2,2,Chief Financial Officer
8,7,8,9,3,3,6,3,3,3,3,3,4,5,4,Chief Financial Officer
7,7,8,8,2,2,4,3,4,2,5,2,1,6,3,Chief Financial Officer
7,9,8,8,6,3,2,1,3,3,6,3,4,4,4,Chief Financial Officer
7,7,7,8,4,2,1,3,1,2,6,1,1,1,5,Chief Financial Officer
8,9,8,9,2,2,3,2,5,3,6,2,4,1,1,Chief Financial Officer
7,8,9,7,6,6,4,6,2,4,1,6,6,2,6,Chief Financial Officer
9,7,9,8,4,6,4,6,5,5,6,3,2,4,5,Chief Financial Officer
8,9,7,9,1,4,3,4,1,3,4,2,6,2,1,Chief Financial Officer
8,8,8,7,6,2,1,3,1,6,2,2,1,6,1,Chief Financial Officer
8,9,7,9,4,2,3,5,1,2,4,6,4,6,3,Chief Financial Officer
9,7,8,9,6,1,4,6,6,4,2,1,2,3,1,Chief Financial Officer
7,9,9,7,3,1,3,6,5,6,2,6,6,1,6,Chief Financial Officer
8,7,9,8,3,5,5,5,2,2,1,1,3,5,3,Chief Financial Officer
7,8,9,7,4,2,6,1,1,4,5,1,2,5,3,Chief Financial Officer
9,8,8,7,6,2,1,3,4,1,4,4,6,3,5,Chief Financial Officer
7,7,7,7,2,4,6,5,1,1,1,5,3,6,1,Chief Financial Officer
7,8,9,8,3,5,5,6,1,3,6,2,3,4,3,Chief Financial Officer
8,8,8,8,1,1,2,1,5,1,2,5,3,2,5,Chief Financial Officer
8,9,7,9,5,5,6,4,5,5,4,6,4,5,5,Chief Financial Officer
8,7,7,9,4,5,6,5,2,5,1,4,2,6,6,Chief Financial Officer
7,8,8,9,5,6,2,6,2,2,2,1,3,6,1,Chief Financial Officer
7,7,8,9,4,6,3,5,5,6,5,2,1,3,6,Chief Financial Officer
8,8,8,8,2,6,2,5,3,2,6,4,5,2,3,Chief Financial Officer
8,9,8,8,5,4,2,3,3,4,6,5,1,1,4,Chief Financial Officer
9,9,8,7,1,5,6,4,1,1,3,3,1,3,3,Chief Financial Officer
7,9,8,9,6,1,2,4,5,4,3,2,5,6,3,Chief Financial Officer
8,8,7,9,6,1,5,6,5,2,3,6,5,5,2,Chief Financial Officer
7,9,9,7,3,5,2,3,6,2,4,3,6,2,2,Chief Financial Officer
9,8,8,8,5,1,1,4,6,4,5,4,5,4,3,Chief Financial Officer
8,7,9,8,3,1,1,3,3,3,1,1,4,4,6,Chief Financial Officer
8,7,7,9,2,5,6,3,1,6,2,3,1,5,4,Chief Financial Officer
7,7,7,7,6,1,5,3,1,6,3,4,2,2,1,Chief Financial Officer
9,8,8,8,1,5,2,2,3,3,3,3,5,4,5,Chief Financial Officer
7,8,7,8,6,3,3,3,5,2,5,3,3,5,1,Chief Financial Officer
8,9,7,7,6,4,5,4,4,2,4,2,1,1,1,Chief Financial Officer
7,8,8,8,3,4,3,3,2,6,3,3,5,1,1,Chief Financial Officer
8,8,8,8,3,4,6,1,5,6,3,1,3,1,6,Chief Financial Officer
7,7,9,7,4,4,6,2,1,4,5,2,2,3,3,Chief Financial Officer
7,9,9,8,1,6,1,3,3,5,2,4,3,4,2,Chief Financial Officer
8,9,8,8,1,3,5,2,5,2,3,3,6,3,6,Chief Financial Officer
8,8,7,7,4,3,5,1,5,5,1,5,2,6,4,Chief Financial Officer
8,9,7,9,6,5,1,4,1,1,2,5,1,1,6,Chief Financial Officer
9,7,9,9,3,5,6,6,5,4,1,1,5,4,2,Chief Financial Officer
9,7,8,8,2,3,5,1,1,6,1,4,4,1,1,Chief Financial Officer
8,9,7,7,2,5,4,1,3,1,1,5,6,5,6,Chief Financial Officer
7,9,7,8,5,2,4,1,1,1,1,5,6,3,5,Chief Financial Officer
7,9,7,9,5,2,5,2,3,3,6,1,6,5,6,Chief Financial Officer
9,7,8,7,2,4,5,3,5,4,5,4,5,2,4,Chief Financial Officer
7,7,7,9,4,4,1,3,1,6,5,6,2,2,6,Chief Financial Officer
8,8,8,8,2,4,4,4,1,1,3,2,6,3,4,Chief Financial Officer
7,9,7,9,2,4,1,4,6,3,3,5,2,6,4,Chief Financial Officer
7,7,8,9,6,5,3,1,4,3,6,4,3,3,1,Chief Financial Officer
8,8,9,8,2,2,6,6,1,1,6,6,1,4,5,Chief Financial Officer
8,9,9,9,3,1,1,6,1,5,1,1,2,3,6,Chief Financial Officer
9,9,9,7,6,4,2,3,1,2,3,1,5,2,4,Chief Financial Officer
7,8,9,9,5,6,2,3,3,5,2,1,1,3,5,Chief Financial Officer
7,9,8,9,2,6,2,6,6,3,1,2,5,2,6,Chief Financial Officer
9,7,7,9,1,3,3,6,2,2,2,5,6,4,3,Chief Financial Officer
8,8,9,7,3,1,3,4,3,2,4,6,3,5,6,Chief Financial Officer
9,7,8,8,1,4,6,5,6,4,3,2,6,1,5,Chief Financial Officer
7,9,8,7,6,3,6,3,1,1,5,4,3,5,3,Chief Financial Officer
8,9,9,7,1,6,6,3,1,5,4,3,4,1,4,Chief Financial Officer
8,8,8,9,4,6,5,1,2,6,3,4,4,5,3,Chief Financial Officer
9,7,7,8,5,6,1,3,5,1,6,5,3,1,1,Chief Financial Officer
8,9,8,7,4,1,2,2,4,5,3,3,4,6,6,Chief Financial Officer
8,8,8,7,3,2,6,3,4,3,3,2,2,4,4,Chief Financial Officer
9,9,7,7,5,5,2,4,3,1,2,2,1,6,1,Chief Financial Officer
7,8,9,9,3,6,6,5,5,1,6,4,4,2,2,Chief Financial Officer
8,9,9,8,1,1,1,3,1,2,3,2,1,4,2,Chief Financial Officer
7,9,9,9,1,4,4,2,5,1,6,3,6,5,6,Chief Financial Officer
7,7,9,8,6,5,2,4,3,6,4,1,6,6,4,Chief Financial Officer
8,8,9,8,5,5,5,6,2,2,5,6,5,4,5,Chief Financial Officer
8,8,8,9,3,6,2,6,6,4,5,1,6,6,1,Chief Financial Officer
8,7,8,7,3,4,6,3,2,2,3,3,6,4,2,Chief Financial Officer
7,8,9,9,1,4,5,1,2,6,5,4,3,1,6,Chief Financial Officer
7,9,9,8,4,4,4,4,2,1,5,4,2,3,1,Chief Financial Officer
7,8,9,8,1,3,5,4,6,1,5,3,4,3,2,Chief Financial Officer
7,7,8,7,6,1,5,3,3,5,1,2,6,3,1,Chief Financial Officer
7,7,8,9,6,5,1,2,2,4,6,2,1,4,6,Chief Financial Officer
9,7,9,7,1,3,4,6,4,2,6,6,5,3,4,Chief Financial Officer
8,8,8,9,3,4,6,1,4,6,2,5,2,4,4,Chief Financial Officer
7,9,9,9,2,2,5,6,1,1,3,6,3,3,1,Chief Financial Officer
8,7,7,8,1,5,6,1,6,5,2,1,2,6,2,Chief Financial Officer
8,7,9,9,5,3,1,1,6,6,3,3,1,6,3,Chief Financial Officer
9,9,9,7,4,4,6,2,5,5,5,2,5,5,3,Chief Financial Officer
8,9,7,8,5,5,5,3,1,5,3,2,5,4,1,Chief Financial Officer
9,9,7,9,5,1,4,4,1,6,4,3,4,1,3,Chief Financial Officer
9,7,8,9,6,3,3,5,4,4,5,6,2,6,3,Chief Financial Officer
8,8,7,7,5,3,5,2,4,5,6,1,5,6,5,Chief Financial Officer
7,8,9,9,6,3,2,1,6,6,2,6,5,6,4,Chief Financial Officer
7,8,7,8,1,4,5,4,2,6,4,4,5,3,4,Chief Financial Officer
